Year,Month,Org Code,Calls - Call answer times (seconds) - Centiles - 90th,Calls - Call answer times (seconds) - Centiles - 95th,Calls - Call answer times (seconds) - Centiles - 99th,Calls - Call answer times (seconds) - Mean,Calls - Call answer times (seconds) - Median,Calls - Call answer times (seconds) - Total,Calls - Calls answered,Calls - Contact count,HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 1 hour response - Count of Incidents,HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 1 hour response - Response times - 90th centile (hour: min:sec),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 1 hour response - Response times - Mean (hour: min:sec),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 1 hour response - Response times - Total (hours),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 2 hour response - Count of Incidents,HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 2 hour response - Response times - 90th centile (hour: min:sec),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 2 hour response - Response times - Mean (hour: min:sec),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 2 hour response - Response times - Total (hours),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 3 hour response - Count of Incidents,HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 3 hour response - Response times - 90th centile (hour: min:sec),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 3 hour response - Response times - Mean (hour: min:sec),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 3 hour response - Response times - Total (hours),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 4 hour response - Count of Incidents,HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 4 hour response - Response times - 90th centile (hour: min:sec),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 4 hour response - Response times - Mean (hour: min:sec),HCP response times - Incidents where a 1 to 4 hour response is agreed with a Healthcare Professional (HCP) - 4 hour response - Response times - Total (hours),HCP/IFT response times - Count of HCP incidents with non-emergency conveyance,HCP/IFT response times - Level 1 - C1 Healthcare Professional (HCP) incidents - Count of Incidents,HCP/IFT response times - Level 1 - C1 Healthcare Professional (HCP) incidents - Response times - 90th centile (min:sec),HCP/IFT response times - Level 1 - C1 Healthcare Professional (HCP) incidents - Response times - Mean (min:sec),HCP/IFT response times - Level 1 - C1 Healthcare Professional (HCP) incidents - Response times - Total (hours),HCP/IFT response times - Level 1 - C1 Inter-Facility Transfers (IFT) incidents - Count of Incidents,HCP/IFT response times - Level 1 - C1 Inter-Facility Transfers (IFT) incidents - Response times - 90th centile (min:sec),HCP/IFT response times - Level 1 - C1 Inter-Facility Transfers (IFT) incidents - Response times - Mean (min:sec),HCP/IFT response times - Level 1 - C1 Inter-Facility Transfers (IFT) incidents - Response times - Total (hours),HCP/IFT response times - Level 1 - C1 incidents other than HCP / IFT - Count of Incidents,HCP/IFT response times - Level 1 - C1 incidents other than HCP / IFT - Response times - 90th centile (min:sec),HCP/IFT response times - Level 1 - C1 incidents other than HCP / IFT - Response times - Mean (min:sec),HCP/IFT response times - Level 1 - C1 incidents other than HCP / IFT - Response times - Total (hours),HCP/IFT response times - Level 2 - C2 HCP incidents - Count of Incidents,HCP/IFT response times - Level 2 - C2 HCP incidents - Response times - 90th centile (hour: min:sec),HCP/IFT response times - Level 2 - C2 HCP incidents - Response times - Mean (hour: min:sec),HCP/IFT response times - Level 2 - C2 HCP incidents - Response times - Total (hours),HCP/IFT response times - Level 2 - C2 IFT incidents - Count of Incidents,HCP/IFT response times - Level 2 - C2 IFT incidents - Response times - 90th centile (hour: min:sec),HCP/IFT response times - Level 2 - C2 IFT incidents - Response times - Mean (hour: min:sec),HCP/IFT response times - Level 2 - C2 IFT incidents - Response times - Total (hours),HCP/IFT response times - Level 2 - C2 incidents other than HCP / IFT - Count of Incidents,HCP/IFT response times - Level 2 - C2 incidents other than HCP / IFT - Response times - 90th centile (hour: min:sec),HCP/IFT response times - Level 2 - C2 incidents other than HCP / IFT - Response times - Mean (hour: min:sec),HCP/IFT response times - Level 2 - C2 incidents other than HCP / IFT - Response times - Total (hours),HCP/IFT response times - Level 3 - Level 3 HCP incidents - Count of Incidents,HCP/IFT response times - Level 3 - Level 3 HCP incidents - Response times - 90th centile (hour: min:sec),HCP/IFT response times - Level 3 - Level 3 HCP incidents - Response times - Mean (hour: min:sec),HCP/IFT response times - Level 3 - Level 3 HCP incidents - Response times - Total (hours),HCP/IFT response times - Level 3 - Level 3 IFT incidents - Count of Incidents,HCP/IFT response times - Level 3 - Level 3 IFT incidents - Response times - 90th centile (hour: min:sec),HCP/IFT response times - Level 3 - Level 3 IFT incidents - Response times - Mean (hour: min:sec),HCP/IFT response times - Level 3 - Level 3 IFT incidents - Response times - Total (hours),HCP/IFT response times - Level 4 - Level 4 HCP incidents - Count of Incidents,HCP/IFT response times - Level 4 - Level 4 HCP incidents - Response times - 90th centile (hour: min:sec),HCP/IFT response times - Level 4 - Level 4 HCP incidents - Response times - Mean (hour: min:sec),HCP/IFT response times - Level 4 - Level 4 HCP incidents - Response times - Total (hours),HCP/IFT response times - Level 4 - Level 4 IFT incidents - Count of Incidents,HCP/IFT response times - Level 4 - Level 4 IFT incidents - Response times - 90th centile (hour: min:sec),HCP/IFT response times - Level 4 - Level 4 IFT incidents - Response times - Mean (hour: min:sec),HCP/IFT response times - Level 4 - Level 4 IFT incidents - Response times - Total (hours),Incidents - All incidents,Incidents - Face to face incidents with no transporting,Incidents - Face to face response,Incidents - Initially Category 5 - Call back from clinician before response on scene,Incidents - Initially Category 5 - Closed with advice,Incidents - Initially Category 5 - Referred to other service,Incidents - Initially not Category 5 - Call back from clinician before response on scene,Incidents - Initially not Category 5 - Closed with advice,Incidents - Initially not Category 5 - Referred to other service,Incidents - No face to face response,Incidents - Transport to Emergency Department (ED),Incidents - Transport to non-ED,"NoC, CPR - (CPR) is started by a bystander - Time until CPR started - 90th centile (min:sec)","NoC, CPR - (CPR) is started by a bystander - Time until CPR started - Mean (min:sec)","NoC, CPR - (CPR) is started by a bystander - Time until CPR started - Total (hours)","NoC, CPR - C1 from NHS 111 - Count of Incidents","NoC, CPR - C1 identified with Nature of Call (NoC) or pre-triage questions (PTQ) - Count of Incidents","NoC, CPR - Incidents where cardio-pulmonary resuscitation (CPR) is started by a bystander - Count of Incidents","NoC, CPR - or pre-triage questions (PTQ) - Time to identify C1 - 90th centile (min:sec)","NoC, CPR - or pre-triage questions (PTQ) - Time to identify C1 - Mean (min:sec)","NoC, CPR - or pre-triage questions (PTQ) - Time to identify C1 - Total (hours)",Resources - Total resources allocated - C1,Resources - Total resources allocated - C1T,Resources - Total resources allocated - C2,Resources - Total resources allocated - C3,Resources - Total resources allocated - C4,Resources - Total resources arriving on scene - C1,Resources - Total resources arriving on scene - C1T,Resources - Total resources arriving on scene - C2,Resources - Total resources arriving on scene - C3,Resources - Total resources arriving on scene - C4,Response times - C1 - Count of Incidents,Response times - C1 - Response times - 90th centile (min:sec),Response times - C1 - Response times - Mean (min:sec),Response times - C1 - Response times - Total (hours),Response times - C1T - Count of Incidents,Response times - C1T - Response times - 90th centile (min:sec),Response times - C1T - Response times - Mean (min:sec),Response times - C1T - Response times - Total (hours),Response times - C2 - Count of Incidents,Response times - C2 - Response times - 90th centile (hour: min:sec),Response times - C2 - Response times - Mean (hour: min:sec),Response times - C2 - Response times - Total (hours),Response times - C3 - Count of Incidents,Response times - C3 - Response times - 90th centile (hour: min:sec),Response times - C3 - Response times - Mean (hour: min:sec),Response times - C3 - Response times - Total (hours),Response times - C4 - Count of Incidents,Response times - C4 - Response times - 90th centile (hour: min:sec),Response times - C4 - Response times - Mean (hour: min:sec),Response times - C4 - Response times - Total (hours),Response times - C5 with response on scene - Count of Incidents,Response times - Non-emergency conveyance - Count of Incidents,Section 136 - Incident count,Section 136 - Section 136 response times - 90th centile (hour: min:sec),Section 136 - Section 136 response times - Mean (hour:min:sec),Section 136 - Section 136 response times - Total (hours),Section 136 - Transported incidents
2018,6,RYF,,29,72,6,2,492174,78867,104891,950,12235,5766,5478084,860,14107,7030,6045660,23,17739,7132,164031,1009,18102,8662,8739592,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71858,26436,67387,27,626,1865,4407,461,1519,4471,37389,3562,662,373,156734,,2899,420,94,48,140277,11839,7316,50737,25873,928,9301,5847,43084,19767,720,5366,862,458,2457214,3278,1380,724,2371858,36884,3366,1592,58733737,18347,10697,4550,83471111,674,21015,10322,6957043,,,,,,,
2018,6,Y56,,98,200,14,0,1915129,132706,160548,734,14155,6452,4735485,1144,15391,7485,8562310,40,13788,7844,313769,1216,16049,8748,10637817,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98404,25027,91212,0,209,5686,6263,260,1037,7192,59788,6397,,,,,4678,,163,77,362204,24965,18864,81973,31953,1602,19541,14988,62694,22289,1179,9671,705,430,4163036,7324,1262,741,5425860,55483,2403,1187,65855744,19726,7929,3288,64868572,1106,12096,5316,5879177,,,,,,,
2018,6,Y58,,29,72,6,2,492174,78867,104891,950,12235,5766,5478084,860,14107,7030,6045660,23,17739,7132,164031,1009,18102,8662,8739592,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71858,26436,67387,27,626,1865,4407,461,1519,4471,37389,3562,662,373,156734,,2899,420,94,48,140277,11839,7316,50737,25873,928,9301,5847,43084,19767,720,5366,862,458,2457214,3278,1380,724,2371858,36884,3366,1592,58733737,18347,10697,4550,83471111,674,21015,10322,6957043,,,,,,,
2018,6,Y59,,95,183,17,3,1807292,104612,142774,2091,5821,3068,6415649,2879,14544,7021,20214390,0,,,,710,19895,8663,6151082,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104553,34063,98509,659,473,4776,963,157,638,6044,61098,3348,544,317,127567,,4605,403,100,52,241573,12611,7970,67182,56481,4757,9642,6219,54470,39541,2963,5888,821,442,2603714,3714,1152,623,2312297,47936,1910,991,47513406,36390,8848,3839,139684944,2746,13461,5671,15573932,,,,,,,
2018,6,Y60,,12,47,3,1,491255,146687,189833,568,9489,4454,2529801,2196,10295,4805,10551137,1,8739,8739,8739,3561,14815,6726,23950437,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142539,47105,135957,1875,781,3561,4,1066,1174,6582,83106,5746,497,287,131952,,6564,460,70,35,230290,20948,13417,90664,72592,4443,15789,10304,75255,48056,2151,10988,753,428,4700840,6937,1701,790,5482468,70542,2534,1261,88951746,45798,6100,2652,121462146,2073,7707,3325,6893574,,,,,,,
2018,6,Y61,,46,104,7,1,478603,65437,101259,775,24480,10154,7869070,586,28799,12299,7207035,55,35228,14080,774408,1074,35854,15841,17013225,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68166,20587,62791,2325,66,2043,391,89,3177,5375,40223,1981,476,278,114916,,6335,413,71,39,243955,14692,9943,58380,24397,7488,10922,7572,43313,13765,4215,6649,939,518,3442972,4526,1546,858,3884189,37122,3187,1576,58496609,12609,12334,5053,63709425,3882,14587,6139,23829887,,,,,,,
2018,6,Y62,,99,149,20,1,2085480,105700,134928,1655,10628,5029,8322450,1123,12657,5944,6674934,95,16849,7560,718177,948,17710,7633,7235952,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91875,23308,87174,30,314,1547,5539,395,2445,4701,57656,6210,,,,,4082,,120,57,231453,17680,12881,59342,30035,5173,15245,11267,50651,23760,4356,9355,851,498,4660154,6899,1285,742,5119202,46984,3085,1395,65527624,21923,8856,3749,82187863,4043,10952,5487,22185722,,,,,,,
2018,6,Y63,,25,74,5,1,432587,90621,121789,1189,12231,5371,6386469,585,12516,5987,3502636,31,13797,6019,186587,2965,21598,9446,28007388,1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97696,23399,91287,2148,500,3468,7476,694,1747,6409,57952,9936,731,414,37238,,3964,90,59,33,129947,19045,12893,79025,39199,2141,14601,10046,63052,24305,1267,8564,734,434,3715351,5845,1120,638,3731262,53148,2510,1205,64024547,21974,8089,3493,76750667,1182,9331,4028,4760907,,,,,,,
2018,7,R1F,,32,93,7,1,11987,1830,3151,68,12334,3982,270763,41,13062,6901,282922,0,,,,13,19484,8178,106319,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128,372,1990,0,1,132,0,0,5,138,1605,13,,,,,18,4,51,31,558,69,31,971,1217,1245,59,31,867,839,519,42,1175,587,24669,26,1175,626,16273,699,2590,985,688512,777,8592,3356,2607400,470,11097,4242,1993970,,,,,,,
2018,7,RRU,,120,218,18,0,2567579,143478,173753,805,12535,6183,4976951,1283,14523,7723,9908688,38,13746,7166,272303,1348,16712,9495,12799241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104795,27254,96773,0,238,6203,6685,315,1266,8022,62977,6542,,,,,5271,,179,80,421010,27579,20249,87501,32333,1557,21369,16005,66756,22810,1156,10721,674,404,4334725,7912,1266,729,5769727,58926,2599,1247,73456954,20198,8574,3510,70902292,1090,14724,6261,6824365,,,,,,,
2018,7,RX6,,22,54,6,1,175706,31199,45746,753,11722,5511,4149631,290,14802,7569,2194904,0,,,,56,21214,10785,603936,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34815,8812,33087,0,88,1134,4073,68,438,1728,20264,4011,660,388,34554,,853,89,65,33,28285,4358,2714,24572,15464,658,3629,2303,20886,9783,392,2275,652,380,864019,1419,826,487,690393,18357,2260,1125,20656492,9256,9922,4141,38327117,383,9001,3947,1511729,,,,,,,
2018,7,RX7,,109,163,23,1,2647801,113072,142974,1504,11488,5732,8620902,1107,13070,6201,6864705,89,14459,7238,644175,976,18670,8806,8594579,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93826,23395,88714,10,364,1685,5940,413,2650,5112,59306,6013,,,,,5490,,121,55,299916,18667,13530,60833,30248,4789,15854,11688,51751,23829,4000,9840,807,481,4729643,7245,1183,692,5015466,48267,3417,1540,74351342,22167,10364,4278,94837020,3747,11702,5973,22381891,,,,,,,
2018,7,RX8,,9,55,3,1,174058,65269,87360,2781,9375,4299,11954743,174,9334,4553,792184,69,12448,6083,419697,2791,21020,8921,24897408,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67756,16187,62695,2204,510,2826,3919,595,1130,5061,40309,6199,,,,,3649,,60,36,130452,13261,9256,57998,26618,1730,9979,7084,45047,16828,1018,5798,751,439,2547470,4105,1190,668,2740975,37844,2560,1229,46528582,12336,7327,3109,38357226,878,11574,4843,4251957,,,,,,,
2018,7,RX9,,17,62,4,2,307600,74368,89649,401,10109,5550,2225659,405,10942,5200,2105855,0,,,,2297,17918,8226,18895603,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60863,17288,56619,5,683,1030,6,1361,1170,4244,36808,2523,461,287,87346,,3433,304,85,41,140243,12439,8396,44951,16233,243,9600,6522,37096,12822,198,6668,833,462,3077471,4288,2499,1059,4541234,34400,4226,1997,68709017,12248,11638,4754,58232741,200,8964,3346,669171,,,,,,,
2018,7,RYA,,24,54,4,1,365081,84768,117003,1,3535,3535,3535,1633,12215,5306,8665142,0,,,,1594,15819,6770,10791319,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90828,33679,87707,1970,246,2803,0,31,41,3121,50745,3283,440,267,55998,,3596,210,61,78,279637,10155,6104,52506,61693,3724,7462,4587,43592,37760,1729,5346,702,407,2178378,3241,846,470,1524466,41250,1399,766,31602306,35993,5476,2365,85123778,1630,8167,3470,5655474,,,,,,,
2018,7,RYC,,66,134,11,1,759587,72007,111356,732,22449,9884,7235446,590,24397,10718,6323532,44,32974,12303,541317,1179,34367,14922,17593530,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72806,22762,67245,2411,72,1811,505,89,3589,5561,42432,2051,502,295,138202,,6691,469,78,41,277207,15340,10352,62831,25576,4799,11371,7881,46271,14564,2788,7034,930,512,3601475,4761,1461,805,3833986,40202,3207,1555,62533350,13443,12934,5337,71747445,2568,14904,6283,16134616,,,,,,,
2018,7,RYD,,142,245,25,3,1749258,70072,84643,228,10955,5919,1349517,1517,18057,7957,12071122,0,,,,337,24545,10974,3698123,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60641,19910,56659,712,311,2912,857,155,604,3982,36295,454,555,340,100360,,2752,295,123,68,186445,8324,5245,42551,35971,1938,6086,3916,33192,21542,1057,3596,908,498,1789017,2277,1224,634,1443369,29660,2245,1166,34582882,20299,12918,5636,114411955,1019,16402,6974,7106807,,,,,,,
2018,7,RYE,,69,127,12,4,558665,45106,69737,1906,4624,2693,5133383,1273,9833,5612,7144265,0,,,,392,17168,8459,3316067,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46884,15797,44043,0,190,2485,311,21,145,2841,25424,2822,559,318,68898,,2034,217,89,41,83603,4992,2991,30395,21441,1890,3890,2402,25238,16789,1405,2542,772,432,1097332,1530,1230,646,989107,21738,2025,1015,22073920,14969,8100,3426,51289059,1222,10820,4856,5934072,,,,,,,
2018,7,RYF,,36,83,7,2,627928,85558,112795,964,15093,7105,6848822,842,18550,9001,7578616,15,22896,10488,157325,1017,21628,10566,10745566,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74499,27909,70082,23,564,1978,4504,406,1469,4417,38580,3593,616,417,158429,,2626,380,90,50,131445,11008,6901,54392,26591,964,8607,5472,45970,20190,711,5022,790,429,2155407,3099,1310,697,2160294,39543,3584,1685,66644699,18925,11415,4810,91020995,695,23072,10825,7523193,,,,,,,
2018,7,Y56,,120,218,18,0,2567579,143478,173753,805,12535,6183,4976951,1283,14523,7723,9908688,38,13746,7166,272303,1348,16712,9495,12799241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104795,27254,96773,0,238,6203,6685,315,1266,8022,62977,6542,,,,,5271,,179,80,421010,27579,20249,87501,32333,1557,21369,16005,66756,22810,1156,10721,674,404,4334725,7912,1266,729,5769727,58926,2599,1247,73456954,20198,8574,3510,70902292,1090,14724,6261,6824365,,,,,,,
2018,7,Y58,,36,83,7,2,627928,85558,112795,964,15093,7105,6848822,842,18550,9001,7578616,15,22896,10488,157325,1017,21628,10566,10745566,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74499,27909,70082,23,564,1978,4504,406,1469,4417,38580,3593,616,417,158429,,2626,380,90,50,131445,11008,6901,54392,26591,964,8607,5472,45970,20190,711,5022,790,429,2155407,3099,1310,697,2160294,39543,3584,1685,66644699,18925,11415,4810,91020995,695,23072,10825,7523193,,,,,,,
2018,7,Y59,,112,197,20,3,2319910,117008,157531,2202,5518,3067,6753663,2831,14287,6887,19498309,0,,,,742,20559,9596,7120509,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109653,36079,102692,712,502,5529,1168,176,754,6961,63324,3289,552,328,169258,,4804,516,108,56,270606,13385,8267,73917,58629,5073,10035,6349,59297,39170,2981,6180,854,471,2911018,3833,1226,639,2448749,52097,2158,1101,57345314,36045,10824,4669,168308414,2711,12966,5546,15034849,,,,,,,
2018,7,Y60,,21,58,4,1,672681,159136,206652,402,10093,5545,2229194,2038,11962,5285,10770997,0,,,,3891,17058,7630,29686922,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151691,50967,144326,1975,929,3833,6,1392,1211,7365,87553,5806,452,279,143344,,7029,514,73,60,419880,22594,14500,97457,77926,3967,17062,11109,80688,50582,1927,12014,775,437,5255849,7529,1787,806,6065700,75650,2685,1326,100311323,48241,7040,2972,143356519,1830,8254,3456,6324645,,,,,,,
2018,7,Y61,,66,134,11,1,759587,72007,111356,732,22449,9884,7235446,590,24397,10718,6323532,44,32974,12303,541317,1179,34367,14922,17593530,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72806,22762,67245,2411,72,1811,505,89,3589,5561,42432,2051,502,295,138202,,6691,469,78,41,277207,15340,10352,62831,25576,4799,11371,7881,46271,14564,2788,7034,930,512,3601475,4761,1461,805,3833986,40202,3207,1555,62533350,13443,12934,5337,71747445,2568,14904,6283,16134616,,,,,,,
2018,7,Y62,,109,163,23,1,2647801,113072,142974,1504,11488,5732,8620902,1107,13070,6201,6864705,89,14459,7238,644175,976,18670,8806,8594579,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93826,23395,88714,10,364,1685,5940,413,2650,5112,59306,6013,,,,,5490,,121,55,299916,18667,13530,60833,30248,4789,15854,11688,51751,23829,4000,9840,807,481,4729643,7245,1183,692,5015466,48267,3417,1540,74351342,22167,10364,4278,94837020,3747,11702,5973,22381891,,,,,,,
2018,7,Y63,,13,55,4,1,349764,96468,133106,3534,9875,4557,16104374,464,12752,6438,2987088,69,12448,6083,419697,2847,21024,8957,25501344,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102571,24999,95782,2204,598,3960,7992,663,1568,6789,60573,10210,660,388,34554,,4502,89,61,35,158737,17619,11970,82570,42082,2388,13608,9387,65933,26611,1410,8073,723,423,3411489,5524,1096,621,3431368,56201,2462,1195,67185074,21592,8439,3552,76684343,1261,10793,4571,5763686,,,,,,,
2018,8,R1F,,35,84,6,1,10973,1700,2876,53,11508,4854,257251,39,17102,8080,315105,0,,,,16,12114,2290,36644,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,347,1892,0,0,123,0,0,4,127,1532,13,,,,,27,1,54,27,729,176,78,1126,793,252,161,78,1069,703,220,111,1221,589,65350,71,1293,641,45528,978,1822,779,761894,974,10779,2962,2884719,206,14171,6533,1345778,,,,,,,
2018,8,RRU,,44,113,6,0,714999,124901,152374,796,11613,5169,4114563,1199,12695,6602,7916060,50,12542,6943,347138,1318,15150,8369,11030048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99366,25448,92733,0,193,5444,6468,208,788,6633,60651,6634,,,,,5199,,135,65,338114,25702,18820,79797,32724,1498,19930,14851,62041,23413,1134,9819,604,363,3566430,7252,1091,636,4610664,55207,2014,1009,55678423,20962,6262,2662,55798479,1069,9926,4235,4526841,,,,,,,
2018,8,RX6,,22,52,5,1,158650,30029,43962,177,8608,4645,822234,1782,11415,5466,9740109,0,,,,151,18764,8101,1223249,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33541,8296,31888,0,86,1111,3635,62,394,1653,19580,4012,636,403,35855,,1188,89,64,32,37722,4216,2558,23365,13885,672,3463,2142,20013,8888,415,2185,623,369,805850,1318,841,464,611596,17635,2321,1141,20117712,8987,9471,4050,36394719,402,10367,4144,1665725,,,,,,,
2018,8,RX7,,82,143,13,1,1357953,102646,131596,1614,10543,5076,8192155,1085,11647,5588,6062527,83,16431,7810,648267,839,17708,7685,6447916,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90491,22064,85276,0,332,1642,5709,401,2840,5215,57476,5736,,,,,4630,,95,44,205473,16338,11696,58951,30103,4717,13418,9752,49957,23485,3960,8372,799,473,3956449,6072,1115,640,3884158,46630,2784,1306,60892287,21981,8491,3607,79281258,3705,10705,5345,19804956,,,,,,,
2018,8,RX8,,1,34,2,1,103759,59169,81465,3231,9397,4320,13959051,183,9993,4911,898651,42,11035,5671,238182,2700,19376,8376,22616080,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64245,15334,59995,2301,459,2566,3172,424,801,4250,38405,6256,,,,,3093,,58,35,108070,11716,8213,53503,26358,1846,8748,6239,41814,16906,1119,5071,725,423,2146557,3576,1168,654,2338712,35514,2387,1166,41397106,12189,6402,2760,33641515,986,9948,4118,4060323,,,,,,,
2018,8,RX9,,18,61,4,2,288907,69174,83703,478,9632,4839,2313277,490,9183,4718,2311987,2,8668,5394,10787,2127,18136,8366,17795134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57976,15996,53993,6,829,856,8,1463,835,3983,35496,2501,468,283,79734,,2827,282,77,41,114904,10912,7398,43358,15911,217,8408,5734,35681,12576,162,5723,828,454,2600153,3699,2455,1050,3884246,32991,4013,1890,62339636,11993,10942,4472,53632220,179,10038,4169,746199,,,,,,,
2018,8,RYA,,19,43,3,1,262382,75400,104041,0,,,,2659,11054,4633,12319013,0,,,,1485,14264,5893,8750483,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84373,30587,81850,1993,208,2300,0,5,10,2523,48157,3106,446,249,53134,,3440,213,55,29,99137,9993,6096,50249,53130,3813,7338,4580,41723,32673,1734,5209,683,400,2083933,3202,847,478,1529714,39483,1277,702,27707156,31151,3874,1773,55243271,1635,6158,2747,4491948,,,,,,,
2018,8,RYC,,30,93,6,1,366083,66359,102741,800,20588,8644,6915414,642,20563,9227,5923670,42,26920,14504,609166,1151,30734,13149,15134523,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69698,21610,64855,2377,45,1546,601,98,3154,4843,41209,2036,461,283,119582,,6142,422,63,36,220853,15073,10037,60328,24780,4314,10910,7426,44449,14170,2566,6474,892,485,3137125,4324,1453,790,3413957,38705,3125,1495,57882976,13081,11065,4612,60332016,2389,13001,5229,12491112,,,,,,,
2018,8,RYD,,101,193,16,3,1023924,63393,77949,217,10970,5515,1196799,1604,14289,6730,10795445,0,,,,308,21651,9855,3035205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58502,19138,55070,607,306,2550,677,135,441,3432,35408,524,558,319,95907,,2561,301,91,54,138040,7595,4799,39537,35414,1768,5551,3582,31054,21994,1006,3313,855,453,1501203,2118,1225,627,1329026,27867,2098,1090,30385873,20797,11329,4783,99462280,963,13016,5710,5498678,,,,,,,
2018,8,RYE,,43,103,8,3,334263,39903,63345,1877,4528,2601,4881538,1255,9298,4968,6235354,0,,,,372,16363,7844,2918130,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44852,14997,42364,0,198,2151,346,20,119,2488,24573,2794,537,332,54782,,1904,165,84,40,76572,4811,2997,29060,20616,1607,3752,2388,24212,16031,1220,2408,786,420,1012138,1475,1178,616,908782,21049,1830,923,19422335,14299,6804,2856,40839355,1103,9660,4073,4492954,,,,,,,
2018,8,RYF,,20,60,5,2,389931,79201,104355,1027,13992,6558,6735521,955,15276,7500,7162403,15,14320,8093,121397,1064,19998,9318,9914235,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71492,26637,67771,25,406,1706,4514,288,1321,3721,37583,3551,605,452,188772,,2646,418,83,46,121764,10276,6249,52735,25741,946,8058,4988,44561,19437,697,4555,780,422,1920400,2736,1287,669,1829255,38294,3418,1608,61576000,18172,9852,4275,77691401,675,21907,9486,6402738,,,,,,,
